PCS length (L),Number of PCS of Length L
0,0
1,1410660
2,1219346
3,1199587
4,1095364
5,1043725
6,989782
7,962959
8,919584
9,879749
10,847668
11,820142
12,790011
13,767566
14,747690
15,732674
16,710537
17,687219
18,665793
19,650227
20,637027
21,621917
22,607227
23,594132
24,576258
25,561740
26,550463
27,537274
28,527421
29,517116
30,508348
31,498906
32,484930
33,470487
34,458012
35,452252
36,442987
37,433630
38,426051
39,416539
40,406881
41,399068
42,391406
43,385690
44,377623
45,368612
46,359909
47,352394
48,345545
49,337510
50,331922
51,326237
52,320076
53,315421
54,308642
55,302682
56,296236
57,290543
58,285553
59,280427
60,274809
61,269023
62,267187
63,261068
64,253797
65,248617
66,244144
67,239478
68,236508
69,231148
70,226420
71,222220
72,216636
73,213778
74,211266
75,207203
76,202930
77,199804
78,195480
79,190780
80,189210
81,185356
82,181950
83,178686
84,176108
85,173104
86,170346
87,167924
88,164131
89,160412
90,157570
91,154799
92,152650
93,149883
94,146920
95,144557
96,141647
97,139619
98,137028
99,134479
100,131863
101,129902
102,127166
103,124986
104,122786
105,121012
106,118786
107,117560
108,114429
109,112255
110,110902
111,108072
112,106461
113,105327
114,103357
115,101174
116,100183
117,97638
118,96664
119,95459
120,92917
121,92538
122,90555
123,89160
124,87189
125,85984
126,84355
127,83139
128,81702
129,79716
130,79078
131,78363
132,76576
133,75096
134,74269
135,72467
136,70993
137,70057
138,69223
139,67797
140,66904
141,65593
142,64516
143,63707
144,62498
145,61152
146,60766
147,59206
148,58136
149,57552
150,56588
151,55611
152,55048
153,53511
154,52767
155,51762
156,51027
157,50195
158,49290
159,48709
160,47541
161,46905
162,46311
163,45797
164,44932
165,43932
166,43275
167,42635
168,41518
169,41104
170,40533
171,39457
172,39141
173,38602
174,38325
175,37347
176,36772
177,36239
178,35580
179,35480
180,34514
181,34048
182,33440
183,33137
184,32519
185,31785
186,31262
187,31120
188,30337
189,30028
190,29310
191,29108
192,28431
193,28254
194,27448
195,27072
196,26759
197,26537
198,25770
199,25889
200,25062
201,24959
202,24336
203,23839
204,23644
205,22970
206,22839
207,22481
208,21952
209,21882
210,21338
211,21137
212,20620
213,20628
214,20147
215,19850
216,19566
217,19217
218,19108
