PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,15322
21,14829
22,14455
23,14286
24,13904
25,13489
26,13395
27,12912
28,12749
29,12594
30,12546
31,12141
32,11975
33,11801
34,11382
35,11376
36,11039
37,10954
38,10578
39,10318
40,10051
41,10097
42,9836
43,9729
44,9557
45,9278
46,9146
47,9227
48,8915
49,8842
50,8695
51,8545
52,8343
53,8278
54,8123
55,7954
56,7791
57,7643
58,7448
59,7443
60,7126
61,7053
62,7094
63,7067
64,6899
65,6716
66,6635
67,6387
68,6474
69,6210
70,6210
71,6046
72,5939
73,5844
74,5881
75,5686
76,5708
77,5551
78,5530
79,5270
80,5340
81,5134
82,4977
83,5106
84,4861
85,4794
86,4795
87,4795
88,4596
89,4709
90,4437
91,4429
92,4403
93,4091
94,4276
95,4193
96,3884
97,3967
98,3950
99,3825
100,3716
101,3827
102,3796
103,3560
104,3674
105,3561
106,3505
107,3427
108,3299
109,3382
110,3367
111,3175
112,3221
113,3089
114,3072
115,2977
116,3053
117,2900
118,2854
119,2879
120,2805
121,2770
122,2811
123,2655
124,2688
125,2694
126,2547
127,2543
128,2549
129,2424
130,2397
131,2377
132,2363
133,2309
134,2320
135,2279
136,2188
137,2150
138,2069
139,2118
140,2201
141,2111
142,2140
143,2059
144,1907
145,2024
146,1964
147,1969
148,1828
149,1857
150,1789
151,1800
152,1735
153,1713
154,1773
155,1717
156,1596
157,1668
158,1639
159,1638
160,1573
161,1554
162,1529
163,1558
164,1468
165,1439
166,1408
167,1489
168,1326
169,1443
170,1421
171,1345
172,1302
173,1243
174,1281
175,1248
176,1253
177,1142
178,1180
179,1193
180,1222
181,1218
182,1163
183,1102
184,1064
185,1164
186,1095
187,1087
188,1052
189,1019
190,1066
191,1075
192,976
193,996
194,1011
195,961
196,891
197,933
198,929
199,943
200,918
201,868
202,889
203,859
204,828
205,820
206,882
207,837
208,830
209,823
210,832
211,752
212,762
213,763
214,730
215,747
216,678
217,746
218,732
219,717
220,686
221,702
222,654
223,710
224,656
225,673
226,626
227,645
228,580
229,607
230,603
231,656
232,539
233,631
234,533
235,617
236,565
237,533
238,561
239,576
240,530
241,502
242,538
243,498
244,496
245,526
246,490
247,449
248,495
249,448
250,430
251,466
252,465
253,465
254,413
255,451
256,446
257,452
258,411
259,458
260,404
261,380
262,417
263,365
264,381
265,413
266,397
267,400
268,373
269,366
270,330
271,361
272,371
273,350
274,347
275,357
276,365
277,371
278,356
279,294
280,325
281,306
282,303
283,317
284,305
285,304
286,277
287,265
288,297
289,314
290,309
291,264
292,279
293,262
294,266
295,270
296,255
297,271
298,252
299,274
300,272
301,240
302,267
303,225
304,244
305,240
306,260
307,262
308,240
309,230
310,233
311,198
312,232
313,201
314,224
315,219
316,236
317,205
318,220
319,196
320,204
321,235
322,221
323,218
324,196
325,210
326,201
327,208
328,179
329,208
330,180
331,179
332,183
333,189
334,205
335,187
336,165
337,177
338,197
339,191
340,180
341,154
342,163
343,183
344,163
345,164
346,150
347,175
348,173
349,166
350,153
351,168
352,157
353,163
354,166
355,168
356,147
357,138
358,139
359,160
360,136
361,154
362,135
363,120
364,137
365,145
366,140
367,148
368,157
369,150
370,176
371,147
372,150
373,151
374,163
375,144
376,150
377,169
378,201
379,173
380,197
381,212
382,185
383,214
384,205
385,215
386,218
387,205
388,226
389,203
390,228
391,177
392,236
393,186
394,215
395,230
396,192
397,211
398,189
399,210
400,194
401,199
402,213
403,222
404,180
405,209
406,189
407,188
408,208
409,187
410,189
411,180
412,168
413,162
414,177
415,173
416,183
417,188
418,175
419,170
420,171
421,165
422,157
423,171
424,156
425,165
426,168
427,161
428,167
429,155
430,132
431,129
432,162
433,142
434,135
435,147
436,149
437,162
438,137
439,175
440,135
441,126
442,126
443,139
444,162
445,143
446,136
447,139
448,130
449,151
450,119
451,127
452,132
453,135
454,118
455,134
456,103
457,114
458,121
459,120
460,105
461,127
462,105
463,120
464,118
465,104
466,108
467,105
468,120
469,110
470,128
471,95
472,112
473,99
474,100
475,124
476,105
477,104
478,107
479,101
480,79
481,111
482,96
483,87
484,92
485,86
486,96
487,84
488,85
489,86
490,78
491,78
492,91
493,77
494,85
495,80
496,65
497,94
498,80
499,76
500,92
501,94
502,84
503,76
504,76
505,79
506,76
507,61
508,73
509,69
510,87
511,87
512,82
513,69
514,71
515,79
516,69
517,52
518,69
519,66
520,56
521,60
522,50
523,64
524,51
525,57
526,66
527,61
528,57
529,63
530,48
531,47
532,61
533,44
534,62
535,58
536,52
537,62
538,61
539,60
540,47
541,44
542,60
543,55
544,54
545,59
546,47
547,41
548,55
549,46
550,59
551,56
552,46
553,41
554,45
555,49
556,33
557,45
558,30
559,39
560,36
561,42
562,39
563,37
564,28
565,37
566,44
567,46
568,32
569,34
570,40
571,48
572,40
573,34
574,31
575,47
576,43
577,20
578,30
579,29
580,33
581,24
582,29
583,35
584,29
585,26
586,35
587,35
588,27
589,23
590,28
591,21
592,22
593,34
594,26
595,23
596,32
597,27
598,24
599,27
600,0
601,0
602,0
603,0
