#reference	pair	chrom	window_number	relative_entropy
#hg38/gorGor6	hg38/mm39	1	
1	3.529743192
#hg38/gorGor6	hg38/mm39	1	
2	3.29011435
#hg38/gorGor6	hg38/mm39	1	
3	3.212347669
#hg38/gorGor6	hg38/mm39	1	
4	3.109945552
#hg38/gorGor6	hg38/mm39	1	
5	3.118254753
#hg38/gorGor6	hg38/mm39	1	
6	3.29376285
#hg38/gorGor6	hg38/mm39	1	
7	3.336673929
#hg38/gorGor6	hg38/mm39	1	
8	3.737242153
#hg38/gorGor6	hg38/mm39	1	
9	3.319206142
#hg38/gorGor6	hg38/mm39	1	
10	3.245966588
#hg38/gorGor6	hg38/mm39	1	
11	3.549168665
#hg38/gorGor6	hg38/mm39	1	
12	3.42791251
#hg38/gorGor6	hg38/mm39	1	
13	3.176135338
#hg38/gorGor6	hg38/mm39	1	
14	3.389919612
#hg38/gorGor6	hg38/mm39	1	
15	3.378027422
#hg38/gorGor6	hg38/mm39	1	
16	3.278510688
#hg38/gorGor6	hg38/mm39	1	
17	3.434501269
#hg38/gorGor6	hg38/mm39	1	
18	3.489691515
#hg38/gorGor6	hg38/mm39	1	
19	3.584524796
#hg38/gorGor6	hg38/mm39	1	
20	3.688651407
#hg38/gorGor6	hg38/mm39	1	
21	3.480025155
#hg38/gorGor6	hg38/mm39	1	
22	3.299165051
#hg38/gorGor6	hg38/mm39	1	
23	3.581284228
#hg38/gorGor6	hg38/mm39	1	
24	3.769552092
&
#hg38/gorGor6	hg38/mm39	2	
1	3.755951551
#hg38/gorGor6	hg38/mm39	2	
2	3.61907421
#hg38/gorGor6	hg38/mm39	2	
3	3.36648842
#hg38/gorGor6	hg38/mm39	2	
4	3.636570827
#hg38/gorGor6	hg38/mm39	2	
5	3.449998339
#hg38/gorGor6	hg38/mm39	2	
6	3.224918423
#hg38/gorGor6	hg38/mm39	2	
7	3.106512998
#hg38/gorGor6	hg38/mm39	2	
8	3.57396516
#hg38/gorGor6	hg38/mm39	2	
9	3.54971013
#hg38/gorGor6	hg38/mm39	2	
10	3.563366599
#hg38/gorGor6	hg38/mm39	2	
11	3.460606187
#hg38/gorGor6	hg38/mm39	2	
12	3.514150609
#hg38/gorGor6	hg38/mm39	2	
13	3.560051523
#hg38/gorGor6	hg38/mm39	2	
14	3.619286888
#hg38/gorGor6	hg38/mm39	2	
15	3.167457806
#hg38/gorGor6	hg38/mm39	2	
16	3.392895358
#hg38/gorGor6	hg38/mm39	2	
17	3.393759166
#hg38/gorGor6	hg38/mm39	2	
