PCS length (L),Number of PCS of Length L
0,0
1,18067159
2,15150265
3,12925894
4,11014165
5,9366325
6,7732063
7,6493425
8,5556492
9,4569488
10,3825833
11,3283365
12,2677977
13,2245953
14,1938922
15,1576182
16,1316370
17,1147915
18,925964
19,777047
20,690944
21,556457
22,476744
23,426078
24,336225
25,286232
26,262616
27,206690
28,176552
29,167342
30,130711
31,113707
32,110960
33,85778
34,75245
35,76300
36,58485
37,51663
38,54176
39,40691
40,36884
41,39432
42,29856
43,26907
44,29884
45,22214
46,20292
47,22749
48,17118
49,15708
50,17894
51,13426
52,12214
53,14131
54,10536
55,9788
56,11527
57,8472
58,7945
59,9330
60,7074
61,6711
62,7628
63,5830
64,5438
65,6371
66,4854
67,4569
68,5356
69,3998
70,3803
71,4624
72,3443
73,3303
74,3822
75,2964
76,2763
77,3265
78,2588
79,2422
80,2907
81,2309
82,2069
83,2474
84,1909
85,1853
86,2241
87,1651
88,1608
89,1863
90,1488
91,1436
92,1612
93,1335
94,1269
95,1397
96,1149
97,1133
98,1281
99,975
100,983
101,1031
102,843
103,906
104,965
105,862
106,775
107,883
108,709
109,721
110,816
111,682
112,628
113,704
114,626
115,597
116,654
117,554
118,543
119,578
120,516
121,504
122,506
123,470
124,441
125,485
126,423
127,374
128,445
129,410
130,358
131,417
132,354
133,324
134,307
135,336
136,319
137,341
138,259
139,265
140,304
141,266
142,266
143,281
144,245
145,244
146,260
147,215
148,202
149,246
150,217
151,202
152,219
153,186
154,186
155,191
156,187
157,159
158,180
159,201
160,175
161,186
162,144
163,154
164,155
165,145
166,145
167,151
168,130
169,128
170,146
171,119
172,125
173,126
174,122
175,116
176,116
177,93
178,118
179,131
180,94
181,111
182,113
183,91
184,126
185,92
186,79
187,88
188,92
189,105
190,94
191,71
192,83
193,92
194,83
195,67
196,74
197,78
198,61
199,69
200,93
201,73
202,69
203,51
204,57
205,75
206,73
207,69
208,60
209,65
210,62
211,57
212,62
213,59
214,60
215,62
216,43
217,52
218,57
219,49
220,50
221,44
222,57
223,39
224,65
225,38
226,45
227,59
228,47
229,49
230,59
231,42
232,29
233,42
234,38
235,37
236,46
237,50
238,37
239,47
240,33
241,31
242,31
243,24
244,20
245,31
246,27
247,33
248,30
249,26
250,32
251,35
252,28
253,24
254,33
255,27
256,27
257,24
258,19
259,23
260,28
261,26
262,32
263,24
264,25
265,21
266,25
267,17
268,24
269,21
270,21
271,29
272,19
273,23
274,18
275,28
276,10
277,16
278,16
279,17
280,21
281,19
282,16
283,20
284,23
285,17
286,12
287,18
288,15
289,20
290,16
291,19
292,18
293,16
294,9
295,12
296,13
297,16
298,14
299,20
300,10
301,13
302,12
303,8
304,12
305,13
306,19
307,18
308,11
309,16
310,14
311,11
312,11
313,12
314,11
315,11
316,13
317,9
318,12
319,14
320,8
321,12
322,10
323,6
324,10
325,13
326,7
327,11
328,14
329,9
330,9
331,11
332,15
333,12
334,3
335,8
336,11
337,14
338,5
339,3
340,6
341,7
342,10
343,7
344,5
345,5
346,8
347,8
348,10
349,9
350,6
351,2
352,8
353,5
354,3
355,7
356,10
357,3
358,4
359,9
360,8
361,7
362,5
363,7
364,9
365,9
366,4
367,7
368,2
369,6
370,7
371,7
372,5
373,6
374,13
375,6
376,8
377,2
378,7
379,5
380,3
381,2
382,5
383,5
384,3
385,3
386,6
387,5
388,4
389,4
390,6
391,3
392,3
393,4
394,6
395,1
396,7
397,5
398,4
399,6
400,6
401,2
402,4
403,6
404,1
405,5
406,6
407,4
408,2
409,0
410,5
411,5
412,4
413,5
414,8
415,1
416,4
417,5
418,3
419,4
420,4
421,7
422,4
423,0
424,0
425,3
426,0
427,6
428,1
429,2
430,2
431,2
432,0
433,3
434,2
435,6
436,2
437,1
438,4
439,3
440,2
441,1
442,2
443,2
444,2
445,2
446,7
447,3
448,1
449,3
450,5
451,3
452,2
453,2
454,0
455,3
456,5
457,1
458,3
459,2
460,1
461,1
462,1
463,2
464,3
465,3
466,3
467,2
468,0
469,2
470,1
471,0
472,2
473,2
474,1
475,1
476,2
477,3
478,0
479,0
480,0
481,1
482,2
483,2
484,1
485,1
486,0
487,1
488,1
489,3
490,3
491,3
492,0
493,0
494,1
495,1
496,3
497,0
498,2
499,2
500,1
501,2
502,0
503,4
504,2
505,3
506,1
507,1
508,0
509,2
510,1
511,0
512,2
513,2
514,2
515,1
516,0
517,0
518,0
519,1
520,0
521,0
522,1
523,3
524,1
525,1
526,1
527,1
528,1
529,0
530,3
531,0
532,0
533,0
534,0
535,4
536,1
537,1
538,2
539,1
540,2
541,0
542,3
543,2
544,3
545,0
546,2
547,1
548,1
549,1
550,0
551,2
552,1
553,0
554,0
555,0
556,0
557,0
558,0
559,2
560,0
561,1
562,1
563,0
564,0
565,2
566,0
567,0
568,0
569,1
570,0
571,1
572,1
573,0
574,1
575,0
576,0
577,0
578,1
579,1
580,2
581,0
582,2
583,1
584,0
585,2
586,1
587,2
588,0
589,0
590,0
591,1
592,0
593,1
594,0
595,0
596,0
597,0
598,0
599,0
600,1
601,0
602,1
603,1
604,0
605,1
606,2
607,0
608,0
609,0
610,2
611,2
612,1
613,0
614,1
615,0
616,0
