PCS length (L),Number of PCS of Length L
0,0
1,13587986
2,11439861
3,9730412
4,8316613
5,7110142
6,5850022
7,4918958
8,4240812
9,3473518
10,2914471
11,2521192
12,2047092
13,1720500
14,1499467
15,1211786
16,1015717
17,897889
18,718899
19,605111
20,546169
21,436802
22,377505
23,342276
24,267077
25,228040
26,213386
27,165716
28,141871
29,138060
30,106050
31,93102
32,93026
33,70589
34,62682
35,65119
36,49045
37,43570
38,47128
39,34804
40,31784
41,34780
42,25979
43,23503
44,26690
45,19528
46,17902
47,20513
48,15215
49,13999
50,16301
51,12050
52,10957
53,12956
54,9563
55,8892
56,10670
57,7689
58,7214
59,8659
60,6402
61,6135
62,7084
63,5355
64,4977
65,5894
66,4435
67,4201
68,4971
69,3674
70,3546
71,4297
72,3190
73,3062
74,3546
75,2744
76,2545
77,3059
78,2422
79,2218
80,2702
81,2120
82,1909
83,2331
84,1781
85,1720
86,2071
87,1520
88,1491
89,1751
90,1395
91,1339
92,1522
93,1236
94,1180
95,1289
96,1059
97,1062
98,1186
99,916
100,909
101,958
102,782
103,855
104,895
105,778
106,715
107,839
108,667
109,670
110,742
111,644
112,594
113,663
114,585
115,538
116,621
117,529
118,510
119,529
120,505
121,458
122,457
123,438
124,399
125,443
126,399
127,348
128,416
129,374
130,337
131,387
132,325
133,294
134,284
135,313
136,282
137,322
138,249
139,256
140,283
141,247
142,246
143,252
144,232
145,226
146,244
147,202
148,188
149,228
150,199
151,177
152,208
153,181
154,181
155,186
156,171
157,156
158,174
159,182
160,168
161,170
162,135
163,140
164,145
165,142
166,128
167,132
168,117
169,114
170,136
171,110
172,116
173,116
174,112
175,108
176,100
177,89
178,109
179,122
180,90
181,104
182,104
183,90
184,120
185,83
186,73
187,81
188,85
189,95
190,83
191,67
192,83
193,81
194,80
195,62
196,71
197,74
198,54
199,59
200,80
201,68
202,69
203,43
204,50
205,72
206,66
207,67
208,50
209,61
210,60
211,56
212,59
213,54
214,56
215,58
216,38
217,51
218,56
219,44
220,48
221,41
222,51
223,36
224,58
225,39
226,41
227,51
228,42
229,48
230,56
231,41
232,28
233,40
234,36
235,31
236,39
237,48
238,32
239,45
240,28
241,24
242,29
243,22
244,23
245,34
246,27
247,31
248,31
249,24
250,31
251,31
252,25
253,17
254,30
255,29
256,27
257,22
258,19
259,22
260,27
261,26
262,32
263,26
264,20
265,18
266,25
267,20
268,18
269,21
270,21
271,27
272,17
273,24
274,17
275,25
276,13
277,17
278,15
279,15
280,16
281,19
282,14
283,17
284,23
285,15
286,9
287,16
288,12
289,19
290,14
291,19
292,15
293,16
294,10
295,15
296,13
297,11
298,14
299,19
300,9
301,14
302,12
303,9
304,13
305,12
306,17
307,18
308,9
309,12
310,14
311,6
312,11
313,12
314,11
315,11
316,11
317,8
318,12
319,13
320,6
321,13
322,5
323,7
324,9
325,8
326,7
327,11
328,12
329,9
330,10
331,9
332,12
333,9
334,1
335,6
336,10
337,10
338,4
339,4
340,6
341,6
342,8
343,6
344,6
345,7
346,9
347,7
348,10
349,10
350,8
351,2
352,7
353,5
354,4
355,7
356,10
357,3
358,3
359,9
360,6
361,4
362,5
363,5
364,8
365,9
366,4
367,5
368,2
369,4
370,7
371,9
372,6
373,5
374,10
375,6
376,7
377,2
378,7
379,5
380,3
381,2
382,4
383,5
384,2
385,4
386,7
387,4
388,4
389,3
390,6
391,1
392,3
393,4
394,7
395,2
396,4
397,4
398,4
399,6
400,5
401,1
402,4
403,6
404,1
405,5
406,6
407,4
408,2
409,0
410,6
411,6
412,3
413,6
414,7
415,1
416,4
417,4
418,3
419,3
420,3
421,5
422,5
423,1
424,1
425,2
426,0
427,5
428,2
429,1
430,2
431,2
432,0
433,3
434,2
435,5
436,3
437,1
438,3
439,2
440,1
441,1
442,1
443,2
444,2
445,1
446,7
447,3
448,1
449,3
450,4
451,4
452,2
453,2
454,0
455,3
456,5
457,1
458,2
459,2
460,1
461,1
462,1
463,1
464,2
465,3
466,3
467,2
468,0
469,2
470,1
471,0
472,2
473,2
474,1
475,1
476,2
477,3
478,0
479,0
480,0
481,1
482,2
483,3
484,1
485,1
486,0
487,1
488,1
489,3
490,3
491,3
492,0
493,0
494,1
495,1
496,3
497,0
498,2
499,2
500,1
501,2
502,0
503,3
504,1
505,3
506,1
507,1
508,1
509,2
510,0
511,0
512,1
513,1
514,2
515,1
516,0
517,0
518,0
519,1
520,0
521,0
522,1
523,3
524,0
525,1
526,1
527,1
528,1
529,0
530,3
531,0
532,0
533,0
534,0
535,4
536,1
537,1
538,2
539,1
540,2
541,0
542,3
543,2
544,3
545,0
546,2
547,1
548,1
549,1
550,0
551,2
552,1
553,0
554,0
555,0
556,0
557,0
558,0
559,2
560,0
561,1
562,1
563,0
564,0
565,2
566,0
567,0
568,0
569,0
570,0
571,1
572,1
573,0
574,1
575,0
576,0
577,0
578,1
579,1
580,2
581,1
582,2
583,1
584,0
585,2
586,1
587,2
588,0
589,0
590,0
591,1
592,0
593,1
594,0
595,0
596,0
597,0
598,1
599,0
600,0
601,0
602,1
603,1
604,0
605,1
606,2
607,0
608,0
609,0
610,2
611,2
612,1
613,0
614,1
615,0
616,0
617,0
618,0
619,1
620,1
621,0
622,0
623,1
624,0
625,0
626,0
627,0
628,0
629,2
630,3
631,1
632,0
633,1
634,1
635,1
636,0
637,0
638,0
639,1
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,1
648,1
649,1
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,1
660,0
661,0
662,0
663,0
664,1
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,2
674,0
675,0
676,0
677,0
678,1
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,1
692,0
693,0
694,1
695,1
696,0
697,0
698,1
699,0
700,0
701,1
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,2
712,0
713,0
714,1
715,1
716,0
717,0
718,0
719,1
720,0
721,0
722,0
723,0
724,1
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,1
739,0
740,0
741,0
742,0
743,0
744,0
745,1
746,0
747,0
748,0
749,0
750,1
751,1
752,0
753,0
754,0
755,0
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,1
766,0
767,0
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,1
790,0
791,1
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,1
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,1
845,1
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,1
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,1
888,0
889,0
890,0
891,1
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,1
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,1
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,1
1149,0
1150,0
1151,0
1152,0
