PCS length (L),Number of PCS of Length L
0,0
1,68712237
2,46136376
3,30201225
4,19720457
5,13201952
6,8401213
7,5608540
8,3977559
9,2562264
10,1777739
11,1386486
12,891816
13,654561
14,570129
15,361314
16,277793
17,272894
18,170386
19,138052
20,148505
21,91110
22,77352
23,88794
24,54186
25,46341
26,56991
27,34359
28,29943
29,37563
30,22930
31,20134
32,25995
33,16028
34,14298
35,18432
36,11507
37,10258
38,13322
39,8530
40,7589
41,9836
42,6309
43,5642
44,7280
45,4779
46,4382
47,5614
48,3732
49,3424
50,4240
51,2821
52,2789
53,3286
54,2431
55,2142
56,2661
57,1928
58,1805
59,2153
60,1502
61,1505
62,1731
63,1241
64,1233
65,1417
66,1025
67,987
68,1172
69,856
70,869
71,980
72,765
73,719
74,814
75,678
76,654
77,692
78,531
79,550
80,608
81,497
82,469
83,510
84,455
85,437
86,454
87,379
88,359
89,370
90,348
91,329
92,321
93,277
94,278
95,315
96,240
97,229
98,265
99,236
100,211
101,254
102,254
103,175
104,220
105,171
106,192
107,197
108,152
109,162
110,167
111,147
112,171
113,144
114,143
115,149
116,137
117,137
118,108
119,131
120,97
121,108
122,104
123,92
124,120
125,102
126,101
127,95
128,91
129,90
130,78
131,96
132,63
133,77
134,77
135,58
136,68
137,86
138,58
139,62
140,65
141,56
142,75
143,49
144,59
145,52
146,65
147,57
148,49
149,40
150,59
151,48
152,59
153,54
154,35
155,27
156,52
157,35
158,46
159,42
160,32
161,32
162,40
163,32
164,38
165,39
166,38
167,29
168,37
169,37
170,30
171,43
172,26
173,29
174,30
175,27
176,23
177,22
178,25
179,25
180,31
181,21
182,27
183,22
184,21
185,21
186,19
187,19
188,25
189,29
190,24
191,10
192,15
193,22
194,16
195,15
196,13
197,8
198,15
199,10
200,13
201,14
202,13
203,13
204,6
205,8
206,9
207,18
208,6
209,16
210,19
211,12
212,12
213,11
214,7
215,13
216,9
217,14
218,5
219,12
220,7
221,9
222,13
223,11
224,13
225,6
226,9
227,8
228,9
229,7
230,4
231,7
232,8
233,7
234,8
235,10
236,4
237,9
238,7
239,5
240,7
241,5
242,4
243,8
244,5
245,5
246,2
247,12
248,5
249,6
250,4
251,4
252,6
253,2
254,2
255,3
256,4
257,7
258,1
259,1
260,1
261,1
262,3
263,4
264,3
265,5
266,3
267,5
268,4
269,5
270,3
271,3
272,7
273,5
274,2
275,4
276,2
277,6
278,6
279,3
280,4
