PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,14827
21,14418
22,13898
23,14090
24,13491
25,13195
26,13106
27,12540
28,12497
29,12347
30,12259
31,11880
32,11663
33,11510
34,11166
35,11039
36,10830
37,10601
38,10387
39,10071
40,9872
41,9864
42,9631
43,9557
44,9398
45,9084
46,8926
47,9005
48,8695
49,8511
50,8414
51,8377
52,8161
53,8086
54,8019
55,7783
56,7616
57,7444
58,7260
59,7287
60,7032
61,6880
62,6958
63,6917
64,6728
65,6642
66,6411
67,6248
68,6410
69,6085
70,6088
71,6019
72,5880
73,5723
74,5769
75,5591
76,5605
77,5546
78,5373
79,5121
80,5296
81,5028
82,4916
83,4993
84,4789
85,4731
86,4752
87,4688
88,4471
89,4648
90,4392
91,4312
92,4362
93,4020
94,4123
95,4144
96,3850
97,3853
98,3869
99,3811
100,3686
101,3796
102,3779
103,3482
104,3640
105,3529
106,3494
107,3387
108,3241
109,3311
110,3250
111,3108
112,3160
113,3106
114,3007
115,3033
116,3006
117,2870
118,2862
119,2811
120,2788
121,2752
122,2761
123,2579
124,2647
125,2656
126,2511
127,2472
128,2563
129,2448
130,2396
131,2358
132,2348
133,2341
134,2281
135,2277
136,2131
137,2134
138,2078
139,2135
140,2176
141,2073
142,2090
143,2036
144,1934
145,2052
146,1958
147,1918
148,1858
149,1850
150,1807
151,1841
152,1720
153,1691
154,1732
155,1691
156,1586
157,1675
158,1604
159,1593
160,1526
161,1553
162,1514
163,1543
164,1488
165,1459
166,1359
167,1474
168,1322
169,1395
170,1401
171,1305
172,1321
173,1234
174,1280
175,1221
176,1279
177,1166
178,1215
179,1186
180,1214
181,1212
182,1162
183,1083
184,1038
185,1188
186,1065
187,1063
188,1048
189,1045
190,1090
191,1067
192,1003
193,967
194,997
195,973
196,897
197,922
198,957
199,975
200,929
201,885
202,917
203,843
204,805
205,840
206,888
207,837
208,832
209,793
210,805
211,753
212,765
213,779
214,745
215,769
216,676
217,720
218,730
219,716
220,667
221,737
222,662
223,702
224,671
225,672
226,625
227,665
228,606
229,604
230,612
231,618
232,559
233,614
234,553
235,621
236,568
237,563
238,584
239,572
240,531
241,540
242,500
243,500
244,502
245,528
246,514
247,479
248,495
249,425
250,467
251,497
252,465
253,472
254,412
255,452
256,465
257,460
258,419
259,462
260,399
261,413
262,421
263,360
264,412
265,410
266,411
267,399
268,387
269,369
270,349
271,366
272,372
273,365
274,340
275,362
276,354
277,382
278,348
279,309
280,330
281,322
282,306
283,325
284,297
285,307
286,286
287,284
288,292
289,314
290,322
291,259
292,285
293,259
294,271
295,280
296,275
297,283
298,268
299,297
300,280
301,237
302,271
303,239
304,273
305,248
306,263
307,251
308,236
309,245
310,239
311,214
312,218
313,188
314,222
315,223
316,241
317,198
318,231
319,207
320,202
321,243
322,219
323,227
324,193
325,201
326,202
327,200
328,177
329,206
330,194
331,178
332,186
333,181
334,203
335,182
336,165
337,191
338,197
339,191
340,168
341,156
342,170
343,175
344,158
345,170
346,149
347,168
348,154
349,153
350,146
351,149
352,142
353,171
354,162
355,174
356,159
357,138
358,133
359,158
360,133
361,135
362,148
363,127
364,145
365,142
366,144
367,139
368,133
369,134
370,149
371,131
372,135
373,118
374,148
375,129
376,117
377,146
378,163
379,133
380,149
381,145
382,134
383,141
384,137
385,127
386,139
387,149
388,149
389,146
390,165
391,129
392,158
393,137
394,155
395,186
396,155
397,173
398,141
399,179
400,146
401,178
402,177
403,177
404,157
405,173
406,166
407,165
408,190
409,176
410,178
411,168
412,147
413,140
414,167
415,166
416,179
417,184
418,151
419,160
420,156
421,155
422,146
423,164
424,140
425,155
426,155
427,147
428,164
429,147
430,134
431,124
432,154
433,137
434,139
435,141
436,142
437,161
438,123
439,160
440,126
441,117
442,109
443,149
444,147
445,153
446,132
447,131
448,127
449,143
450,115
451,131
452,132
453,123
454,110
455,136
456,99
457,106
458,118
459,105
460,96
461,127
462,99
463,110
464,112
465,99
466,114
467,102
468,121
469,103
470,132
471,100
472,109
473,99
474,93
475,124
476,97
477,102
478,98
479,97
480,80
481,106
482,102
483,80
484,84
485,83
